no,item,attempts
40182,wheat_seed,16
40183,wheat_seed,32
40184,wheat_seed,16
40185,wheat_seed,23
40186,wheat_seed,18
40187,wheat_seed,24
40188,wheat_seed,14
40189,wheat_seed,13
40190,wheat_seed,16
40191,wheat_seed,22
40192,wheat_seed,8
40193,wheat_seed,19
40194,wheat_seed,16
40195,wheat_seed,14
40196,wheat_seed,24
40197,wheat_seed,15
40198,wheat_seed,15
40199,wheat_seed,19
40200,wheat_seed,23
40201,wheat_seed,16
40202,wheat_seed,12
40203,wheat_seed,28
40204,wheat_seed,33
40205,wheat_seed,18
40206,wheat_seed,19
40207,wheat_seed,22
40208,wheat_seed,20
40209,wheat_seed,19
40210,wheat_seed,15
40211,wheat_seed,24
40212,wheat_seed,26
40213,wheat_seed,38
40214,wheat_seed,40
40215,wheat_seed,30
40216,wheat_seed,12
40217,wheat_seed,26
40218,wheat_seed,20
40219,wheat_seed,13
40220,wheat_seed,28
40221,wheat_seed,16
40222,wheat_seed,36
40223,wheat_seed,24
40224,wheat_seed,18
40225,wheat_seed,38
40226,wheat_seed,12
40227,wheat_seed,16
40228,wheat_seed,12
40229,wheat_seed,22
40230,wheat_seed,15
40231,wheat_seed,15
40232,wheat_seed,25
40233,wheat_seed,13
40234,wheat_seed,23
40235,wheat_seed,27
40236,wheat_seed,27
40237,wheat_seed,33
40238,wheat_seed,25
40239,wheat_seed,21
40240,wheat_seed,19
40241,wheat_seed,21
40242,wheat_seed,21
40243,wheat_seed,25
40244,wheat_seed,13
40245,wheat_seed,26
40246,wheat_seed,13
40247,wheat_seed,23
40248,wheat_seed,23
40249,wheat_seed,37
40250,wheat_seed,17
40251,wheat_seed,23
40252,wheat_seed,23
40253,wheat_seed,35
40254,wheat_seed,18
40255,wheat_seed,18
40256,wheat_seed,11
40257,wheat_seed,13
40258,wheat_seed,17
40259,wheat_seed,14
40260,wheat_seed,23
40261,wheat_seed,20
40262,wheat_seed,17
40263,wheat_seed,16
40264,wheat_seed,24
40265,wheat_seed,11
40266,wheat_seed,16
40267,wheat_seed,17
40268,wheat_seed,22
40269,wheat_seed,21
40270,wheat_seed,22
40271,wheat_seed,26
40272,wheat_seed,23
40273,wheat_seed,13
40274,wheat_seed,19
40275,wheat_seed,40
40276,wheat_seed,24
40277,wheat_seed,10
40278,wheat_seed,26
40279,wheat_seed,12
40280,wheat_seed,13
40281,wheat_seed,22
40282,wheat_seed,17
40283,wheat_seed,18
40284,wheat_seed,36
40285,wheat_seed,20
40286,wheat_seed,25
40287,wheat_seed,10
40288,wheat_seed,26
40289,wheat_seed,23
40290,wheat_seed,30
40291,wheat_seed,19
40292,wheat_seed,16
40293,wheat_seed,29
40294,wheat_seed,18
40295,wheat_seed,19
40296,wheat_seed,28
40297,wheat_seed,12
40298,wheat_seed,19
40299,wheat_seed,22
40300,wheat_seed,20
40301,wheat_seed,26
40302,wheat_seed,16
40303,wheat_seed,12
40304,wheat_seed,17
40305,wheat_seed,19
40306,wheat_seed,17
40307,wheat_seed,23
40308,wheat_seed,17
40309,wheat_seed,12
40310,wheat_seed,19
40311,wheat_seed,34
40312,wheat_seed,30
40313,wheat_seed,13
40314,wheat_seed,11
40315,wheat_seed,11
40316,wheat_seed,50
40317,wheat_seed,22
40318,wheat_seed,25
40319,wheat_seed,24
40320,wheat_seed,24
40321,wheat_seed,24
40322,wheat_seed,25
40323,wheat_seed,9
40324,wheat_seed,26
40325,wheat_seed,23
40326,wheat_seed,25
40327,wheat_seed,25
40328,wheat_seed,19
40329,wheat_seed,33
40330,wheat_seed,22
40331,wheat_seed,17
40332,wheat_seed,19
40333,wheat_seed,23
40334,wheat_seed,19
40335,wheat_seed,33
40336,wheat_seed,26
40337,wheat_seed,48
40338,wheat_seed,22
40339,wheat_seed,15
40340,wheat_seed,18
40341,wheat_seed,17
40342,wheat_seed,10
40343,wheat_seed,22
40344,wheat_seed,22
40345,wheat_seed,17
40346,wheat_seed,17
40347,wheat_seed,17
40348,wheat_seed,27
40349,wheat_seed,17
40350,wheat_seed,29
40351,wheat_seed,27
40352,wheat_seed,27
40353,wheat_seed,14
40354,wheat_seed,25
40355,wheat_seed,29
40356,wheat_seed,22
40357,wheat_seed,24
40358,wheat_seed,28
40359,wheat_seed,18
40360,wheat_seed,20
40361,wheat_seed,17
40362,wheat_seed,28
40363,wheat_seed,16
40364,wheat_seed,16
40365,wheat_seed,19
40366,wheat_seed,25
40367,wheat_seed,25
40368,wheat_seed,22
40369,wheat_seed,12
40370,wheat_seed,33
40371,wheat_seed,16
40372,wheat_seed,24
40373,wheat_seed,24
40374,wheat_seed,18
40375,wheat_seed,25
40376,wheat_seed,22
40377,wheat_seed,12
40378,wheat_seed,15
40379,wheat_seed,26
40380,wheat_seed,12
40381,wheat_seed,23
40382,wheat_seed,26
40383,wheat_seed,38
40384,wheat_seed,28
40385,wheat_seed,10
40386,wheat_seed,19
40387,wheat_seed,28
40388,wheat_seed,10
40389,wheat_seed,22
40390,wheat_seed,20
40391,wheat_seed,23
40392,wheat_seed,21
40393,wheat_seed,38
40394,wheat_seed,13
40395,wheat_seed,23
40396,wheat_seed,18
40397,wheat_seed,24
40398,wheat_seed,32
40399,wheat_seed,23
40400,wheat_seed,17
40401,wheat_seed,27
40402,wheat_seed,14
40403,wheat_seed,17
40404,wheat_seed,15
40405,wheat_seed,19
40406,wheat_seed,28
40407,wheat_seed,20
40408,wheat_seed,22
40409,wheat_seed,21
40410,wheat_seed,16
40411,wheat_seed,18
40412,wheat_seed,21
40413,wheat_seed,14
40414,wheat_seed,16
40415,wheat_seed,18
40416,wheat_seed,18
40417,wheat_seed,29
40418,wheat_seed,31
40419,wheat_seed,21
40420,wheat_seed,25
40421,wheat_seed,18
40422,wheat_seed,14
40423,wheat_seed,17
40424,wheat_seed,21
40425,wheat_seed,19
40426,wheat_seed,22
40427,wheat_seed,15
40428,wheat_seed,24
40429,wheat_seed,21
40430,wheat_seed,28
40431,wheat_seed,18
40432,wheat_seed,9
40433,wheat_seed,32
40434,wheat_seed,17
40435,wheat_seed,15
40436,wheat_seed,25
40437,wheat_seed,25
40438,wheat_seed,24
40439,wheat_seed,25
40440,wheat_seed,14
40441,wheat_seed,46
40442,wheat_seed,19
40443,wheat_seed,18
40444,wheat_seed,24
40445,wheat_seed,20
40446,wheat_seed,15
40447,wheat_seed,22
40448,wheat_seed,29
40449,wheat_seed,31
40450,wheat_seed,32
40451,wheat_seed,18
40452,wheat_seed,20
40453,wheat_seed,20
40454,wheat_seed,18
40455,wheat_seed,19
40456,wheat_seed,23
40457,wheat_seed,13
40458,wheat_seed,21
40459,wheat_seed,20
40460,wheat_seed,21
40461,wheat_seed,14
40462,wheat_seed,31
40463,wheat_seed,20
40464,wheat_seed,15
40465,wheat_seed,19
40466,wheat_seed,23
40467,wheat_seed,14
40468,wheat_seed,30
40469,wheat_seed,18
40470,wheat_seed,20
40471,wheat_seed,31
40472,wheat_seed,21
40473,wheat_seed,15
40474,wheat_seed,20
40475,wheat_seed,22
40476,wheat_seed,16
40477,wheat_seed,35
40478,wheat_seed,17
40479,wheat_seed,46
40480,wheat_seed,23
40481,wheat_seed,10
40482,wheat_seed,24
40483,wheat_seed,13
40484,wheat_seed,17
40485,wheat_seed,17
40486,wheat_seed,17
40487,wheat_seed,16
40488,wheat_seed,13
40489,wheat_seed,23
40490,wheat_seed,36
40491,wheat_seed,23
40492,wheat_seed,36
40493,wheat_seed,24
40494,wheat_seed,12
40495,wheat_seed,13
40496,wheat_seed,24
40497,wheat_seed,14
40498,wheat_seed,14
40499,wheat_seed,24
40500,wheat_seed,17
40501,wheat_seed,12
40502,wheat_seed,18
40503,wheat_seed,23
40504,wheat_seed,22
40505,wheat_seed,32
40506,wheat_seed,19
40507,wheat_seed,15
40508,wheat_seed,30
40509,wheat_seed,22
40510,wheat_seed,33
40511,wheat_seed,15
40512,wheat_seed,13
40513,wheat_seed,21
40514,wheat_seed,24
40515,wheat_seed,20
40516,wheat_seed,15
40517,wheat_seed,24
40518,wheat_seed,41
40519,wheat_seed,24
40520,wheat_seed,16
40521,wheat_seed,26
40522,wheat_seed,20
40523,wheat_seed,43
40524,wheat_seed,27
40525,wheat_seed,26
40526,wheat_seed,20
40527,wheat_seed,25
40528,wheat_seed,24
40529,wheat_seed,18
40530,wheat_seed,24
40531,wheat_seed,20
40532,wheat_seed,29
40533,wheat_seed,22
40534,wheat_seed,28
40535,wheat_seed,26
40536,wheat_seed,19
40537,wheat_seed,12
40538,wheat_seed,41
40539,wheat_seed,9
40540,wheat_seed,20
40541,wheat_seed,12
40542,wheat_seed,19
40543,wheat_seed,23
40544,wheat_seed,16
40545,wheat_seed,29
40546,wheat_seed,25
40547,wheat_seed,13
40548,wheat_seed,19
40549,wheat_seed,29
40550,wheat_seed,17
40551,wheat_seed,24
40552,wheat_seed,37
40553,wheat_seed,22
40554,wheat_seed,21
40555,wheat_seed,22
40556,wheat_seed,15
40557,wheat_seed,12
40558,wheat_seed,17
40559,wheat_seed,13
40560,wheat_seed,26
40561,wheat_seed,11
40562,wheat_seed,22
40563,wheat_seed,16
40564,wheat_seed,28
40565,wheat_seed,16
40566,wheat_seed,14
40567,wheat_seed,20
40568,wheat_seed,17
40569,wheat_seed,12
40570,wheat_seed,19
40571,wheat_seed,24
40572,wheat_seed,21
40573,wheat_seed,15
40574,wheat_seed,14
40575,wheat_seed,20
40576,wheat_seed,14
40577,wheat_seed,35
40578,wheat_seed,12
40579,wheat_seed,17
40580,wheat_seed,18
40581,wheat_seed,27
40582,wheat_seed,24
40583,wheat_seed,26
40584,wheat_seed,21
40585,wheat_seed,40
40586,wheat_seed,24
40587,wheat_seed,25
40588,wheat_seed,8
40589,wheat_seed,22
40590,wheat_seed,17
40591,wheat_seed,25
40592,wheat_seed,16
40593,wheat_seed,21
40594,wheat_seed,27
40595,wheat_seed,15
40596,wheat_seed,13
40597,wheat_seed,17
40598,wheat_seed,23
40599,wheat_seed,11
40600,wheat_seed,15
40601,wheat_seed,28
40602,wheat_seed,15
40603,wheat_seed,15
40604,wheat_seed,34
40605,wheat_seed,21
40606,wheat_seed,18
40607,wheat_seed,30
40608,wheat_seed,18
40609,wheat_seed,30
40610,wheat_seed,27
40611,wheat_seed,17
40612,wheat_seed,24
40613,wheat_seed,17
40614,wheat_seed,14
40615,wheat_seed,16
40616,wheat_seed,26
40617,wheat_seed,17
40618,wheat_seed,12
40619,wheat_seed,29
40620,wheat_seed,26
40621,wheat_seed,16
40622,wheat_seed,17
40623,wheat_seed,20
40624,wheat_seed,26
40625,wheat_seed,23
40626,wheat_seed,42
40627,wheat_seed,16
40628,wheat_seed,16
40629,wheat_seed,25
40630,wheat_seed,20
40631,wheat_seed,20
40632,wheat_seed,23
40633,wheat_seed,31
40634,wheat_seed,24
40635,wheat_seed,25
40636,wheat_seed,32
40637,wheat_seed,13
40638,wheat_seed,10
40639,wheat_seed,21
40640,wheat_seed,22
40641,wheat_seed,16
40642,wheat_seed,23
40643,wheat_seed,28
40644,wheat_seed,19
40645,wheat_seed,15
40646,wheat_seed,18
40647,wheat_seed,25
40648,wheat_seed,25
40649,wheat_seed,16
40650,wheat_seed,31
40651,wheat_seed,14
40652,wheat_seed,20
40653,wheat_seed,21
40654,wheat_seed,20
40655,wheat_seed,18
40656,wheat_seed,28
40657,wheat_seed,14
40658,wheat_seed,19
40659,wheat_seed,15
40660,wheat_seed,17
40661,wheat_seed,20
40662,wheat_seed,19
40663,wheat_seed,22
40664,wheat_seed,28
40665,wheat_seed,19
40666,wheat_seed,24
40667,wheat_seed,33
40668,wheat_seed,21
40669,wheat_seed,42
40670,wheat_seed,16
40671,wheat_seed,21
40672,wheat_seed,12
40673,wheat_seed,20
40674,wheat_seed,19
40675,wheat_seed,22
40676,wheat_seed,16
40677,wheat_seed,24
40678,wheat_seed,25
40679,wheat_seed,15
40680,wheat_seed,19
40681,wheat_seed,30
40682,wheat_seed,10
40683,wheat_seed,18
40684,wheat_seed,12
40685,wheat_seed,33
40686,wheat_seed,19
40687,wheat_seed,20
40688,wheat_seed,12
40689,wheat_seed,24
40690,wheat_seed,16
40691,wheat_seed,24
40692,wheat_seed,18
40693,wheat_seed,15
40694,wheat_seed,16
40695,wheat_seed,18
40696,wheat_seed,14
40697,wheat_seed,25
40698,wheat_seed,19
40699,wheat_seed,23
40700,wheat_seed,16
40701,wheat_seed,23
40702,wheat_seed,21
40703,wheat_seed,18
40704,wheat_seed,25
40705,wheat_seed,24
40706,wheat_seed,24
40707,wheat_seed,14
40708,wheat_seed,14
40709,wheat_seed,17
40710,wheat_seed,20
40711,wheat_seed,21
40712,wheat_seed,11
40713,wheat_seed,19
40714,wheat_seed,24
40715,wheat_seed,17
40716,wheat_seed,22
40717,wheat_seed,18
40718,wheat_seed,16
40719,wheat_seed,19
40720,wheat_seed,16
40721,wheat_seed,18
40722,wheat_seed,17
40723,wheat_seed,20
40724,wheat_seed,19
40725,wheat_seed,15
40726,wheat_seed,26
40727,wheat_seed,10
40728,wheat_seed,23
40729,wheat_seed,20
40730,wheat_seed,15
40731,wheat_seed,12
40732,wheat_seed,15
40733,wheat_seed,12
40734,wheat_seed,24
40735,wheat_seed,31
40736,wheat_seed,14
40737,wheat_seed,10
40738,wheat_seed,27
40739,wheat_seed,37
40740,wheat_seed,12
40741,wheat_seed,14
40742,wheat_seed,22
40743,wheat_seed,9
40744,wheat_seed,16
40745,wheat_seed,13
40746,wheat_seed,21
40747,wheat_seed,20
40748,wheat_seed,26
40749,wheat_seed,13
40750,wheat_seed,20
40751,wheat_seed,43
40752,wheat_seed,23
40753,wheat_seed,38
40754,wheat_seed,14
40755,wheat_seed,22
40756,wheat_seed,13
40757,wheat_seed,10
40758,wheat_seed,17
40759,wheat_seed,21
40760,wheat_seed,22
40761,wheat_seed,31
40762,wheat_seed,12
40763,wheat_seed,18
40764,wheat_seed,11
40765,wheat_seed,14
40766,wheat_seed,21
40767,wheat_seed,19
40768,wheat_seed,30
40769,wheat_seed,22
40770,wheat_seed,14
40771,wheat_seed,14
40772,wheat_seed,13
40773,wheat_seed,15
40774,wheat_seed,19
40775,wheat_seed,16
40776,wheat_seed,14
40777,wheat_seed,17
40778,wheat_seed,16
40779,wheat_seed,21
40780,wheat_seed,18
40781,wheat_seed,19
40782,wheat_seed,12
40783,wheat_seed,18
40784,wheat_seed,20
40785,wheat_seed,15
40786,wheat_seed,19
40787,wheat_seed,30
40788,wheat_seed,12
40789,wheat_seed,17
40790,wheat_seed,20
40791,wheat_seed,13
40792,wheat_seed,19
40793,wheat_seed,12
40794,wheat_seed,25
40795,wheat_seed,15
40796,wheat_seed,23
40797,wheat_seed,15
40798,wheat_seed,17
40799,wheat_seed,9
40800,wheat_seed,25
40801,wheat_seed,21
40802,wheat_seed,20
40803,wheat_seed,25
40804,wheat_seed,16
40805,wheat_seed,16
40806,wheat_seed,22
40807,wheat_seed,20
40808,wheat_seed,30
40809,wheat_seed,14
40810,wheat_seed,17
40811,wheat_seed,16
40812,wheat_seed,12
40813,wheat_seed,27
40814,wheat_seed,17
40815,wheat_seed,28
40816,wheat_seed,19
40817,wheat_seed,24
40818,wheat_seed,24
40819,wheat_seed,29
40820,wheat_seed,20
40821,wheat_seed,20
40822,wheat_seed,20
40823,wheat_seed,26
40824,wheat_seed,13
40825,wheat_seed,19
40826,wheat_seed,14
40827,wheat_seed,22
40828,wheat_seed,21
40829,wheat_seed,22
40830,wheat_seed,34
40831,wheat_seed,27
40832,wheat_seed,24
40833,wheat_seed,17
40834,wheat_seed,18
40835,wheat_seed,11
40836,wheat_seed,25
40837,wheat_seed,12
40838,wheat_seed,20
40839,wheat_seed,32
40840,wheat_seed,18
40841,wheat_seed,16
40842,wheat_seed,31
40843,wheat_seed,14
40844,wheat_seed,16
40845,wheat_seed,39
40846,wheat_seed,19
40847,wheat_seed,24
40848,wheat_seed,28
40849,wheat_seed,29
40850,wheat_seed,28
40851,wheat_seed,30
40852,wheat_seed,30
40853,wheat_seed,15
40854,wheat_seed,15
40855,wheat_seed,18
40856,wheat_seed,22
40857,wheat_seed,20
40858,wheat_seed,17
40859,wheat_seed,21
40860,wheat_seed,22
40861,wheat_seed,18
40862,wheat_seed,15
40863,wheat_seed,18
40864,wheat_seed,22
40865,wheat_seed,30
40866,wheat_seed,23
40867,wheat_seed,21
40868,wheat_seed,29
40869,wheat_seed,13
40870,wheat_seed,28
40871,wheat_seed,21
40872,wheat_seed,16
40873,wheat_seed,36
40874,wheat_seed,33
40875,wheat_seed,25
40876,wheat_seed,22
40877,wheat_seed,9
40878,wheat_seed,16
40879,wheat_seed,17
40880,wheat_seed,27
40881,wheat_seed,13
40882,wheat_seed,20
40883,wheat_seed,16
40884,wheat_seed,10
40885,wheat_seed,28
40886,wheat_seed,11
40887,wheat_seed,16
40888,wheat_seed,31
40889,wheat_seed,14
40890,wheat_seed,19
40891,wheat_seed,18
40892,wheat_seed,20
40893,wheat_seed,33
40894,wheat_seed,31
40895,wheat_seed,14
40896,wheat_seed,12
40897,wheat_seed,12
40898,wheat_seed,24
40899,wheat_seed,24
40900,wheat_seed,18
40901,wheat_seed,22
40902,wheat_seed,25
40903,wheat_seed,27
40904,wheat_seed,14
40905,wheat_seed,23
40906,wheat_seed,19
40907,wheat_seed,23
40908,wheat_seed,27
40909,wheat_seed,18
40910,wheat_seed,24
40911,wheat_seed,41
40912,wheat_seed,16
40913,wheat_seed,14
40914,wheat_seed,13
40915,wheat_seed,9
40916,wheat_seed,19
40917,wheat_seed,25
40918,wheat_seed,18
40919,wheat_seed,13
40920,wheat_seed,14
40921,wheat_seed,28
40922,wheat_seed,32
40923,wheat_seed,15
40924,wheat_seed,24
40925,wheat_seed,21
40926,wheat_seed,25
40927,wheat_seed,13
40928,wheat_seed,19
40929,wheat_seed,21
40930,wheat_seed,12
40931,wheat_seed,22
40932,wheat_seed,22
40933,wheat_seed,24
40934,wheat_seed,22
40935,wheat_seed,17
40936,wheat_seed,12
40937,wheat_seed,15
40938,wheat_seed,16
40939,wheat_seed,24
40940,wheat_seed,29
40941,wheat_seed,24
40942,wheat_seed,23
40943,wheat_seed,24
40944,wheat_seed,14
40945,wheat_seed,18
40946,wheat_seed,22
40947,wheat_seed,22
40948,wheat_seed,21
40949,wheat_seed,13
40950,wheat_seed,15
40951,wheat_seed,22
40952,wheat_seed,20
40953,wheat_seed,26
40954,wheat_seed,17
40955,wheat_seed,26
40956,wheat_seed,22
40957,wheat_seed,16
40958,wheat_seed,17
40959,wheat_seed,21
40960,wheat_seed,16
40961,wheat_seed,10
40962,wheat_seed,11
40963,wheat_seed,18
40964,wheat_seed,22
40965,wheat_seed,30
40966,wheat_seed,29
40967,wheat_seed,11
40968,wheat_seed,34
40969,wheat_seed,23
40970,wheat_seed,19
40971,wheat_seed,10
40972,wheat_seed,13
40973,wheat_seed,22
40974,wheat_seed,29
40975,wheat_seed,27
40976,wheat_seed,21
40977,wheat_seed,19
40978,wheat_seed,25
40979,wheat_seed,25
40980,wheat_seed,16
40981,wheat_seed,18
40982,wheat_seed,23
40983,wheat_seed,17
40984,wheat_seed,18
40985,wheat_seed,23
40986,wheat_seed,23
40987,wheat_seed,24
40988,wheat_seed,16
40989,wheat_seed,8
40990,wheat_seed,20
40991,wheat_seed,22
40992,wheat_seed,28
40993,wheat_seed,28
40994,wheat_seed,13
40995,wheat_seed,18
40996,wheat_seed,16
40997,wheat_seed,11
40998,wheat_seed,36
40999,wheat_seed,20
41000,wheat_seed,17
41001,wheat_seed,18
41002,wheat_seed,14
41003,wheat_seed,12
41004,wheat_seed,24
41005,wheat_seed,23
41006,wheat_seed,20
41007,wheat_seed,20
41008,wheat_seed,10
41009,wheat_seed,18
41010,wheat_seed,18
41011,wheat_seed,20
41012,wheat_seed,34
41013,wheat_seed,21
41014,wheat_seed,14
41015,wheat_seed,24
41016,wheat_seed,12
41017,wheat_seed,23
41018,wheat_seed,19
41019,wheat_seed,30
41020,wheat_seed,23
41021,wheat_seed,17
41022,wheat_seed,19
41023,wheat_seed,22
41024,wheat_seed,30
41025,wheat_seed,23
41026,wheat_seed,23
41027,wheat_seed,10
41028,wheat_seed,16
41029,wheat_seed,12
41030,wheat_seed,15
41031,wheat_seed,13
41032,wheat_seed,15
41033,wheat_seed,30
41034,wheat_seed,16
41035,wheat_seed,31
41036,wheat_seed,10
41037,wheat_seed,21
41038,wheat_seed,20
41039,wheat_seed,19
41040,wheat_seed,27
41041,wheat_seed,10
41042,wheat_seed,25
41043,wheat_seed,18
41044,wheat_seed,27
41045,wheat_seed,20
41046,wheat_seed,17
41047,wheat_seed,31
41048,wheat_seed,38
41049,wheat_seed,21
41050,wheat_seed,16
41051,wheat_seed,15
41052,wheat_seed,43
41053,wheat_seed,14
41054,wheat_seed,25
41055,wheat_seed,21
41056,wheat_seed,36
41057,wheat_seed,23
41058,wheat_seed,12
41059,wheat_seed,17
41060,wheat_seed,33
41061,wheat_seed,23
41062,wheat_seed,18
41063,wheat_seed,20
41064,wheat_seed,18
41065,wheat_seed,16
41066,wheat_seed,22
41067,wheat_seed,35
41068,wheat_seed,22
41069,wheat_seed,25
41070,wheat_seed,20
41071,wheat_seed,21
41072,wheat_seed,13
41073,wheat_seed,19
41074,wheat_seed,18
41075,wheat_seed,26
41076,wheat_seed,27
41077,wheat_seed,29
41078,wheat_seed,16
41079,wheat_seed,38
41080,wheat_seed,20
41081,wheat_seed,14
41082,wheat_seed,14
41083,wheat_seed,22
41084,wheat_seed,14
41085,wheat_seed,34
41086,wheat_seed,19
41087,wheat_seed,22
41088,wheat_seed,15
41089,wheat_seed,19
41090,wheat_seed,13
41091,wheat_seed,18
41092,wheat_seed,12
41093,wheat_seed,29
41094,wheat_seed,18
41095,wheat_seed,29
41096,wheat_seed,10
41097,wheat_seed,28
41098,wheat_seed,18
41099,wheat_seed,29
41100,wheat_seed,22
41101,wheat_seed,36
41102,wheat_seed,29
41103,wheat_seed,21
41104,wheat_seed,15
41105,wheat_seed,21
41106,wheat_seed,22
41107,wheat_seed,13
41108,wheat_seed,21
41109,wheat_seed,14
41110,wheat_seed,24
41111,wheat_seed,29
41112,wheat_seed,16
41113,wheat_seed,23
41114,wheat_seed,24
41115,wheat_seed,27
41116,wheat_seed,19
41117,wheat_seed,16
41118,wheat_seed,37
41119,wheat_seed,11
41120,wheat_seed,26
41121,wheat_seed,9
41122,wheat_seed,26
41123,wheat_seed,13
41124,wheat_seed,27
41125,wheat_seed,13
41126,wheat_seed,35
41127,wheat_seed,22
41128,wheat_seed,15
41129,wheat_seed,21
41130,wheat_seed,14
41131,wheat_seed,28
41132,wheat_seed,25
41133,wheat_seed,13
41134,wheat_seed,43
41135,wheat_seed,9
41136,wheat_seed,21
41137,wheat_seed,15
41138,wheat_seed,14
41139,wheat_seed,12
41140,wheat_seed,21
41141,wheat_seed,23
41142,wheat_seed,26
41143,wheat_seed,21
41144,wheat_seed,30
41145,wheat_seed,14
41146,wheat_seed,24
41147,wheat_seed,18
41148,wheat_seed,14
41149,wheat_seed,14
41150,wheat_seed,11
41151,wheat_seed,23
41152,wheat_seed,17
41153,wheat_seed,28
41154,wheat_seed,30
41155,wheat_seed,22
41156,wheat_seed,19
41157,wheat_seed,23
41158,wheat_seed,23
41159,wheat_seed,15
41160,wheat_seed,27
41161,wheat_seed,18
41162,wheat_seed,12
41163,wheat_seed,24
41164,wheat_seed,35
41165,wheat_seed,29
41166,wheat_seed,36
41167,wheat_seed,17
41168,wheat_seed,10
41169,wheat_seed,19
41170,wheat_seed,13
41171,wheat_seed,16
41172,wheat_seed,29
41173,wheat_seed,21
41174,wheat_seed,24
41175,wheat_seed,11
41176,wheat_seed,17
41177,wheat_seed,25
41178,wheat_seed,14
41179,wheat_seed,31
41180,wheat_seed,13
41181,wheat_seed,15
41182,wheat_seed,15
41183,wheat_seed,24
41184,wheat_seed,27
41185,wheat_seed,19
41186,wheat_seed,15
41187,wheat_seed,33
41188,wheat_seed,15
41189,wheat_seed,20
41190,wheat_seed,10
41191,wheat_seed,15
41192,wheat_seed,19
41193,wheat_seed,22
41194,wheat_seed,16
41195,wheat_seed,33
41196,wheat_seed,29
41197,wheat_seed,35
41198,wheat_seed,23
41199,wheat_seed,28
41200,wheat_seed,19
41201,wheat_seed,24
41202,wheat_seed,18
41203,wheat_seed,17
41204,wheat_seed,28
41205,wheat_seed,21
41206,wheat_seed,22
41207,wheat_seed,28
41208,wheat_seed,14
41209,wheat_seed,23
41210,wheat_seed,16
41211,wheat_seed,18
41212,wheat_seed,13
41213,wheat_seed,15
41214,wheat_seed,31
41215,wheat_seed,24
41216,wheat_seed,23
41217,wheat_seed,25
41218,wheat_seed,22
41219,wheat_seed,32
41220,wheat_seed,27
41221,wheat_seed,14
41222,wheat_seed,36
41223,wheat_seed,16
41224,wheat_seed,31
41225,wheat_seed,14
41226,wheat_seed,25
41227,wheat_seed,30
41228,wheat_seed,12
41229,wheat_seed,20
41230,wheat_seed,26
41231,wheat_seed,24
41232,wheat_seed,22
41233,wheat_seed,16
41234,wheat_seed,32
41235,wheat_seed,11
41236,wheat_seed,20
41237,wheat_seed,17
41238,wheat_seed,15
41239,wheat_seed,26
41240,wheat_seed,18
41241,wheat_seed,17
41242,wheat_seed,32
41243,wheat_seed,17
41244,wheat_seed,31
41245,wheat_seed,23
41246,wheat_seed,17
41247,wheat_seed,19
41248,wheat_seed,20
41249,wheat_seed,23
41250,wheat_seed,14
41251,wheat_seed,12
41252,wheat_seed,18
41253,wheat_seed,24
41254,wheat_seed,25
41255,wheat_seed,27
41256,wheat_seed,35
41257,wheat_seed,14
41258,wheat_seed,15
41259,wheat_seed,27
41260,wheat_seed,23
41261,wheat_seed,22
41262,wheat_seed,34
41263,wheat_seed,18
41264,wheat_seed,28
41265,wheat_seed,15
41266,wheat_seed,21
41267,wheat_seed,32
41268,wheat_seed,21
41269,wheat_seed,16
41270,wheat_seed,23
41271,wheat_seed,22
41272,wheat_seed,18
41273,wheat_seed,23
41274,wheat_seed,19
41275,wheat_seed,30
41276,wheat_seed,16
41277,wheat_seed,28
41278,wheat_seed,26
41279,wheat_seed,36
41280,wheat_seed,20
41281,wheat_seed,21
41282,wheat_seed,25
41283,wheat_seed,33
41284,wheat_seed,19
41285,wheat_seed,19
41286,wheat_seed,19
41287,wheat_seed,30
41288,wheat_seed,14
41289,wheat_seed,11
41290,wheat_seed,22
41291,wheat_seed,19
41292,wheat_seed,19
41293,wheat_seed,17
41294,wheat_seed,26
41295,wheat_seed,21
41296,wheat_seed,20
41297,wheat_seed,16
41298,wheat_seed,17
41299,wheat_seed,15
41300,wheat_seed,15
41301,wheat_seed,23
41302,wheat_seed,10
41303,wheat_seed,25
41304,wheat_seed,16
41305,wheat_seed,17
41306,wheat_seed,34
41307,wheat_seed,16
41308,wheat_seed,35
41309,wheat_seed,19
41310,wheat_seed,15
41311,wheat_seed,29
41312,wheat_seed,17
41313,wheat_seed,17
41314,wheat_seed,22
41315,wheat_seed,13
41316,wheat_seed,23
41317,wheat_seed,20
41318,wheat_seed,10
41319,wheat_seed,21
41320,wheat_seed,18
41321,wheat_seed,16
41322,wheat_seed,24
41323,wheat_seed,14
41324,wheat_seed,15
41325,wheat_seed,27
41326,wheat_seed,10
41327,wheat_seed,15
41328,wheat_seed,29
41329,wheat_seed,37
41330,wheat_seed,16
41331,wheat_seed,24
41332,wheat_seed,11
41333,wheat_seed,31
41334,wheat_seed,16
41335,wheat_seed,27
41336,wheat_seed,12
41337,wheat_seed,28
41338,wheat_seed,20
41339,wheat_seed,22
41340,wheat_seed,22
41341,wheat_seed,31
41342,wheat_seed,31
41343,wheat_seed,22
41344,wheat_seed,20
41345,wheat_seed,21
41346,wheat_seed,20
41347,wheat_seed,12
